feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
FBK-00171,REQ-006496,RES-04642,3,Very satisfied with the response time and communication. Rating given: 3/5. Total downtime felt like 103 hours from resident perspective.,Positive,v1.0.0
FBK-00172,REQ-019867,RES-04229,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 30 hours from resident perspective.,Positive,v1.0.0
FBK-00173,REQ-018194,RES-03175,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 47 hours from resident perspective.,Positive,v1.0.0
FBK-00174,REQ-008382,RES-01258,2,Technician left site without verifying complete resolution. Rating given: 2/5. Total downtime felt like 22 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-00175,REQ-009842,RES-05277,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 108 hours from resident perspective.,Positive,v1.0.0
FBK-00176,REQ-015540,RES-01998,5,Resolution acceptable; communication could be improved. Rating given: 5/5. Total downtime felt like 78 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-00177,REQ-002244,RES-06486,2,Unacceptable delay and repeated visits without permanent fix. Rating given: 2/5. Total downtime felt like 38 hours from resident perspective.,Negative,v1.0.0
FBK-00178,REQ-012930,RES-06477,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 25 hours from resident perspective.,Positive,v1.0.0
FBK-00179,REQ-014837,RES-00527,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 51 hours from resident perspective.,Neutral,v1.0.0
FBK-00180,REQ-003142,RES-06435,3,Technician was professional and resolved the issue quickly. Rating given: 3/5. Total downtime felt like 52 hours from resident perspective.,Positive,v1.0.0
FBK-00181,REQ-011455,RES-02734,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 81 hours from resident perspective.,Neutral,v1.0.0
FBK-00182,REQ-003018,RES-00910,4,Unacceptable delay and repeated visits without permanent fix. Rating given: 4/5. Total downtime felt like 69 hours from resident perspective.,Negative,v1.0.0
FBK-00183,REQ-016768,RES-03731,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 84 hours from resident perspective.,Positive,v1.0.0
FBK-00184,REQ-013524,RES-03234,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 59 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-00185,REQ-013399,RES-03320,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 58 hours from resident perspective.,Positive,v1.0.0
FBK-00186,REQ-011413,RES-01008,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 73 hours from resident perspective.,Positive,v1.0.0
FBK-00187,REQ-007102,RES-00811,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 55 hours from resident perspective.,Neutral,v1.0.0
FBK-00188,REQ-000204,RES-04458,5,Resolution acceptable; communication could be improved. Rating given: 5/5. Total downtime felt like 23 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-00189,REQ-012294,RES-02721,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 39 hours from resident perspective.,Positive,v1.0.0
FBK-00190,REQ-014142,RES-04829,1,Technician left site without verifying complete resolution. Rating given: 1/5. Total downtime felt like 116 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-00191,REQ-011383,RES-00882,4,,Positive,v1.0.0
FBK-00192,REQ-014536,RES-01922,2,Resolution acceptable; communication could be improved. Rating given: 2/5. Total downtime felt like 20 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-00193,REQ-017761,RES-01464,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 68 hours from resident perspective.,Positive,v1.0.0
FBK-00194,REQ-018376,RES-01342,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 56 hours from resident perspective.,Positive,v1.0.0
FBK-00195,REQ-020226,RES-02212,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 4 hours from resident perspective.,Positive,v1.0.0
FBK-00196,REQ-009579,RES-03605,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 89 hours from resident perspective.,Positive,v1.0.0
FBK-00197,REQ-008188,RES-05626,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 43 hours from resident perspective.,Neutral,v1.0.0
FBK-00198,REQ-006752,RES-01606,3,Resolution acceptable; communication could be improved. Rating given: 3/5. Total downtime felt like 89 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-00199,REQ-011582,RES-00440,1,Unacceptable delay and repeated visits without permanent fix. Rating given: 1/5. Total downtime felt like 67 hours from resident perspective.,Negative,v1.0.0
FBK-00200,REQ-016985,RES-00852,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 102 hours from resident perspective. Reference token 723b0ab8.,Positive,v1.0.0
FBK-00201,REQ-018670,RES-05109,3,Very satisfied with the response time and communication. Rating given: 3/5. Total downtime felt like 95 hours from resident perspective.,Positive,v1.0.0
FBK-00202,REQ-021297,RES-02016,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 78 hours from resident perspective.,Positive,v1.0.0
FBK-00203,REQ-018354,RES-03061,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 63 hours from resident perspective.,Positive,v1.0.0
FBK-00204,REQ-016225,RES-05291,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 94 hours from resident perspective.,Positive,v1.0.0
FBK-00205,REQ-004243,RES-03768,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 36 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-00206,REQ-007788,RES-03683,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 55 hours from resident perspective. Reference token 44b2b433.,Neutral,v1.0.0
FBK-00207,REQ-000556,RES-00544,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 35 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-00208,REQ-003532,RES-05820,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 59 hours from resident perspective.,Neutral,v1.0.0
FBK-00209,REQ-003177,RES-00502,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 117 hours from resident perspective.,Positive,v1.0.0
FBK-00210,REQ-001918,RES-05122,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 24 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-00211,REQ-015508,RES-06480,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 53 hours from resident perspective. Reference token ded44828.,Positive,v1.0.0
FBK-00212,REQ-004764,RES-01135,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 25 hours from resident perspective.,Positive,v1.0.0
FBK-00213,REQ-006386,RES-04097,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 44 hours from resident perspective.,Positive,v1.0.0
FBK-00214,REQ-009879,RES-03299,2,Unacceptable delay and repeated visits without permanent fix. Rating given: 2/5. Total downtime felt like 82 hours from resident perspective.,Negative,v1.0.0
FBK-00215,REQ-019834,RES-03303,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 32 hours from resident perspective.,Positive,v1.0.0
FBK-00216,REQ-013819,RES-01271,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 21 hours from resident perspective. Reference token 24fe9786.,Positive,v1.0.0
FBK-00217,REQ-011225,RES-04831,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 26 hours from resident perspective.,Positive,v1.0.0
FBK-00218,REQ-006973,RES-06433,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 92 hours from resident perspective.,Positive,v1.0.0
FBK-00219,REQ-008435,RES-06323,5,Resolution acceptable; communication could be improved. Rating given: 5/5. Total downtime felt like 70 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-00220,REQ-004045,RES-04780,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 15 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-00221,REQ-016968,RES-03628,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 95 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-00222,REQ-008493,RES-02178,2,Poor communication; had to escalate to management. Rating given: 2/5. Total downtime felt like 105 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-00223,REQ-006050,RES-00728,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 108 hours from resident perspective. Reference token 3aa0b36c.,Positive,v1.0.0
FBK-00224,REQ-007348,RES-04906,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 43 hours from resident perspective.,Positive,v1.0.0
FBK-00225,REQ-008949,RES-05456,3,Poor communication; had to escalate to management. Rating given: 3/5. Total downtime felt like 100 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-00226,REQ-004752,RES-00872,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 45 hours from resident perspective. Reference token c61c71c3.,Neutral,v1.0.0
FBK-00227,REQ-005373,RES-02265,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 82 hours from resident perspective.,Positive,v1.0.0
FBK-00228,REQ-011339,RES-05803,3,Very satisfied with the response time and communication. Rating given: 3/5. Total downtime felt like 15 hours from resident perspective.,Positive,v1.0.0
FBK-00229,REQ-005821,RES-06303,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 46 hours from resident perspective.,Positive,v1.0.0
FBK-00230,REQ-010715,RES-00182,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 68 hours from resident perspective.,Neutral,v1.0.0
FBK-00231,REQ-005087,RES-01708,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 37 hours from resident perspective.,Neutral,v1.0.0
FBK-00232,REQ-009862,RES-06366,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 65 hours from resident perspective.,Positive,v1.0.0
FBK-00233,REQ-016626,RES-02336,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 118 hours from resident perspective.,Positive,v1.0.0
FBK-00234,REQ-008292,RES-05260,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 29 hours from resident perspective.,Positive,v1.0.0
