feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
fbk-00183,req-016768,res-03731,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 84 hours from resident perspective.,positive,v1.0.0
fbk-00184,req-013524,res-03234,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 59 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-00185,req-013399,res-03320,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 58 hours from resident perspective.,positive,v1.0.0
fbk-00186,req-011413,res-01008,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 73 hours from resident perspective.,positive,v1.0.0
fbk-00187,req-007102,res-00811,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 55 hours from resident perspective.,neutral,v1.0.0
fbk-00188,req-000204,res-04458,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 23 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-00189,req-012294,res-02721,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 39 hours from resident perspective.,positive,v1.0.0
fbk-00190,req-014142,res-04829,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 116 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-00191,req-011383,res-00882,4,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-00192,req-014536,res-01922,2,resolution acceptable; communication could be improved. rating given: 2/5. total downtime felt like 20 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-00193,req-017761,res-01464,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 68 hours from resident perspective.,positive,v1.0.0
fbk-00194,req-018376,res-01342,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 56 hours from resident perspective.,positive,v1.0.0
fbk-00195,req-020226,res-02212,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 4 hours from resident perspective.,positive,v1.0.0
fbk-00196,req-009579,res-03605,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 89 hours from resident perspective.,positive,v1.0.0
fbk-00197,req-008188,res-05626,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 43 hours from resident perspective.,neutral,v1.0.0
fbk-00198,req-006752,res-01606,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 89 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-00199,req-011582,res-00440,1,unacceptable delay and repeated visits without permanent fix. rating given: 1/5. total downtime felt like 67 hours from resident perspective.,negative,v1.0.0
fbk-00200,req-016985,res-00852,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 102 hours from resident perspective. reference token 723b0ab8.,positive,v1.0.0
fbk-00201,req-018670,res-05109,3,very satisfied with the response time and communication. rating given: 3/5. total downtime felt like 95 hours from resident perspective.,positive,v1.0.0
fbk-00202,req-021297,res-02016,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 78 hours from resident perspective.,positive,v1.0.0
fbk-00203,req-018354,res-03061,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 63 hours from resident perspective.,positive,v1.0.0
fbk-00204,req-016225,res-05291,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 94 hours from resident perspective.,positive,v1.0.0
fbk-00205,req-004243,res-03768,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 36 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-00206,req-007788,res-03683,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 55 hours from resident perspective. reference token 44b2b433.,neutral,v1.0.0
fbk-00207,req-000556,res-00544,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 35 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-00208,req-003532,res-05820,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 59 hours from resident perspective.,neutral,v1.0.0
fbk-00209,req-003177,res-00502,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 117 hours from resident perspective.,positive,v1.0.0
fbk-00210,req-001918,res-05122,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 24 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-00211,req-015508,res-06480,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 53 hours from resident perspective. reference token ded44828.,positive,v1.0.0
fbk-00212,req-004764,res-01135,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 25 hours from resident perspective.,positive,v1.0.0
fbk-00213,req-006386,res-04097,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 44 hours from resident perspective.,positive,v1.0.0
fbk-00214,req-009879,res-03299,2,unacceptable delay and repeated visits without permanent fix. rating given: 2/5. total downtime felt like 82 hours from resident perspective.,negative,v1.0.0
fbk-00215,req-019834,res-03303,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 32 hours from resident perspective.,positive,v1.0.0
fbk-00216,req-013819,res-01271,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 21 hours from resident perspective. reference token 24fe9786.,positive,v1.0.0
fbk-00217,req-011225,res-04831,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 26 hours from resident perspective.,positive,v1.0.0
fbk-00218,req-006973,res-06433,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 92 hours from resident perspective.,positive,v1.0.0
fbk-00219,req-008435,res-06323,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 70 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-00220,req-004045,res-04780,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 15 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-00221,req-016968,res-03628,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 95 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-00222,req-008493,res-02178,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 105 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-00223,req-006050,res-00728,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 108 hours from resident perspective. reference token 3aa0b36c.,positive,v1.0.0
fbk-00224,req-007348,res-04906,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 43 hours from resident perspective.,positive,v1.0.0
fbk-00225,req-008949,res-05456,3,poor communication; had to escalate to management. rating given: 3/5. total downtime felt like 100 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-00226,req-004752,res-00872,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 45 hours from resident perspective. reference token c61c71c3.,neutral,v1.0.0
fbk-00227,req-005373,res-02265,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 82 hours from resident perspective.,positive,v1.0.0
fbk-00228,req-011339,res-05803,3,very satisfied with the response time and communication. rating given: 3/5. total downtime felt like 15 hours from resident perspective.,positive,v1.0.0
fbk-00229,req-005821,res-06303,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 46 hours from resident perspective.,positive,v1.0.0
